#{"t_start": 1677349595.7187839, "env_id": "gym_cell/cg-v0"}
r,l,t
235.7385,20,339.612822
242.6355,20,339.890315
309.9995,20,340.168956
54,20,340.46128
207.576,20,340.715249
331.56325,20,341.044096
152.76925,20,341.3272
253.284,20,342.692449
282.7185,20,342.995463
258.7335,20,343.277343
252.219,20,343.575007
90,20,343.870216
70,20,344.128014
320.43,20,344.429005
253.7645,20,344.709784
14,20,344.969379
247.20225,20,345.235235
288.66875,20,345.516477
66,20,345.793889
272.175,20,346.096464
64,20,346.367339
356.7865,20,346.68504
74,20,346.973678
218.5375,20,347.234278
259.89175,20,347.48104
295.192,20,347.771891
68,20,348.074502
236.72,20,348.344242
58,20,348.630505
291.823,20,348.94492
310.045,20,349.248239
289.9025,20,349.542247
143.08825,20,349.812711
264.3545,20,350.084733
262.5605,20,350.371614
234.04475,20,350.646219
233.35025,20,350.960495
367.22,20,351.304558
283.389,20,351.581916
62,20,351.88092
288.42275,20,352.166138
72,20,352.456887
250.315,20,352.733198
242.8565,20,353.036835
72,20,353.344739
337.921,20,353.651191
230.5305,20,353.919361
254.28125,20,354.19633
68,20,354.461709
62,20,354.774081
220.214,20,355.078767
66,20,355.371335
78,20,355.705792
253.708,20,355.970251
74,20,356.26687
54,20,356.562796
258.1025,20,356.856244
247.8885,20,357.129709
312.3155,20,357.419424
316.7775,20,357.709162
303.69325,20,358.002533
200.1375,20,358.246436
284.6715,20,358.532192
215.7165,20,358.816066
245.316,20,359.096716
54,20,359.366596
68,20,359.668678
50,20,359.975178
48,20,360.256288
263.3405,20,360.600076
346.409,20,360.908737
315.8785,20,361.200325
64,20,361.483929
271.64625,20,361.757431
62,20,362.033589
0,20,362.271826
312.859,20,362.546452
310.094,20,362.865031
144.11425,20,363.146192
18,20,363.413115
68,20,363.715417
275.0045,20,364.011985
252.8805,20,364.30052
68,20,364.567451
74,20,364.822956
306.5975,20,365.100606
