#{"t_start": 1676262985.542651, "env_id": "gym_cell/cg-v0"}
r,l,t
-42,20,1325.950913
-12,20,1326.309009
-48,20,1326.646173
-30,20,1326.998302
-8,20,1327.354368
-28,20,1327.713864
-48,20,1328.06022
-36,20,1328.417532
-18,20,1328.777715
-18,20,1329.132087
-8,20,1329.490924
-38,20,1339.215635
8,20,1339.577973
-38,20,1339.917321
-52,20,1340.274879
-28,20,1340.622063
-30,20,1340.976489
-28,20,1341.306813
-20,20,1341.66339
-22,20,1342.043352
-40,20,1342.412485
-18,20,1342.772484
-54,20,1352.661491
-38,20,1353.016257
-42,20,1353.382177
-22,20,1353.727725
-24,20,1354.09198
-60,20,1354.439386
-38,20,1354.791763
-28,20,1355.139301
-24,20,1355.511951
-34,20,1355.876372
-48,20,1356.247118
-44,20,1366.175689
-44,20,1366.530233
-44,20,1366.894999
-12,20,1367.23415
-32,20,1367.598235
-28,20,1367.964069
-46,20,1368.324719
-38,20,1368.700655
-22,20,1369.034244
-18,20,1369.378061
-40,20,1369.730016
-56,20,1379.658827
-48,20,1380.004764
-26,20,1380.356359
-24,20,1380.712892
-58,20,1381.049174
-48,20,1381.401709
-30,20,1381.733638
-32,20,1382.077018
-36,20,1382.425992
-22,20,1382.771671
-44,20,1383.123664
-28,20,1392.996967
-36,20,1393.33438
-10,20,1393.676421
-40,20,1394.062464
-36,20,1394.419976
-28,20,1394.77045
-16,20,1395.11338
-22,20,1395.461779
-38,20,1395.818714
-46,20,1396.178628
-14,20,1396.527875
-58,20,1406.438322
-34,20,1406.776559
-38,20,1407.120633
-28,20,1407.466889
-28,20,1407.815358
-28,20,1408.190683
-18,20,1408.540247
-28,20,1408.898607
-18,20,1409.237581
-44,20,1409.589467
-28,20,1409.941085
-48,20,1419.840222
-60,20,1420.217939
-26,20,1420.578753
-28,20,1420.927066
-48,20,1421.265197
2,20,1421.622653
-44,20,1421.961898
-34,20,1422.317265
-34,20,1422.678654
-38,20,1423.030993
-24,20,1423.388103
-30,20,1433.199128
-12,20,1433.569638
-44,20,1433.934553
-20,20,1434.285855
-52,20,1434.637119
-16,20,1434.990558
-22,20,1435.341211
12,20,1435.695533
-44,20,1436.057509
-42,20,1436.413375
22,20,1436.765225
-26,20,1446.648614
-38,20,1447.017889
-32,20,1447.372942
-24,20,1447.732878
-4,20,1448.090523
-24,20,1448.433466
-34,20,1448.785432
-62,20,1449.136937
-42,20,1449.472533
-26,20,1449.80993
-4,20,1450.16181
-34,20,1460.025484
-30,20,1460.362559
-26,20,1460.726317
-38,20,1461.093026
2,20,1461.446888
-44,20,1461.804215
-26,20,1462.167881
-52,20,1462.520989
-22,20,1462.85253
-18,20,1463.20997
-42,20,1463.549142
-42,20,1473.370546
-28,20,1473.728786
-44,20,1474.103472
-28,20,1474.43859
2,20,1474.785313
-48,20,1475.139279
-44,20,1475.479533
-38,20,1475.833822
-20,20,1476.194423
-46,20,1476.532423
-28,20,1476.909751
-36,20,1486.606111
-44,20,1486.94109
-32,20,1487.298451
-42,20,1487.672525
-28,20,1488.037507
-28,20,1488.4022
-26,20,1488.745277
-36,20,1489.09737
-20,20,1489.441849
-66,20,1489.799057
-10,20,1490.157231
-28,20,1500.004321
-44,20,1500.349455
-28,20,1500.707109
-44,20,1501.052921
-12,20,1501.411457
-32,20,1501.755065
-20,20,1502.105213
-28,20,1502.448523
-34,20,1502.795863
-44,20,1503.164314
-42,20,1503.527669
-38,20,1513.347277
-40,20,1513.725322
-58,20,1514.079009
-38,20,1514.439023
-24,20,1514.811315
-22,20,1515.175386
-12,20,1515.538531
-32,20,1515.900793
-48,20,1516.255519
-30,20,1516.619411
-32,20,1516.959612
-24,20,1526.871732
-24,20,1527.235202
-66,20,1527.595619
-26,20,1527.930463
-28,20,1528.28681
-12,20,1528.652
-28,20,1529.008968
-48,20,1529.367602
-32,20,1529.732558
-52,20,1530.082628
-38,20,1530.435535
-14,20,1540.313128
-14,20,1540.666201
-58,20,1541.020741
-36,20,1541.371162
26,20,1541.71901
-58,20,1542.08097
-20,20,1542.443874
-48,20,1542.801864
-10,20,1543.146906
-42,20,1543.499981
-36,20,1543.856658
-42,20,1553.755916
-20,20,1554.122746
-28,20,1554.494265
-44,20,1554.850589
-42,20,1555.199095
-32,20,1555.535563
-42,20,1555.904949
-48,20,1556.256163
-28,20,1556.601483
-24,20,1556.95831
-32,20,1557.310992
-70,20,1567.192498
-42,20,1567.543124
-6,20,1567.904783
-26,20,1568.256895
-32,20,1568.617787
-30,20,1568.993444
-22,20,1569.341938
-40,20,1569.698193
-42,20,1570.05143
-32,20,1570.421475
-42,20,1570.773383
-16,20,1580.678711
-64,20,1581.021775
-40,20,1581.380172
-22,20,1581.755615
-46,20,1582.111202
0,20,1582.458066
-24,20,1582.796901
-36,20,1583.159374
-58,20,1583.525865
-32,20,1583.875568
-60,20,1584.242736
-28,20,1594.228225
-52,20,1594.562481
-34,20,1594.93592
-48,20,1595.30652
-42,20,1595.669977
-32,20,1596.03943
-30,20,1596.405586
-28,20,1596.769957
-34,20,1597.161127
-58,20,1597.514434
-24,20,1597.87772
-8,20,1607.771376
-46,20,1608.110971
-42,20,1608.457665
-34,20,1608.805922
-56,20,1609.1654
18,20,1609.508602
-10,20,1609.846008
-40,20,1610.207
