#{"t_start": 1677648278.8125257, "env_id": "gym_cell/cg-v0"}
r,l,t
4657.945,50,290.142885
3431.705,50,290.46061
2092.3225,50,290.730073
-25.0,50,290.946797
-25.0,50,291.161041
-25.0,50,291.374732
-25.0,50,291.588572
-25.0,50,291.803115
-25.0,50,292.017569
-25.0,50,292.232231
-25.0,50,292.446604
-25.0,50,292.660598
-25.0,50,292.874886
-25.0,50,293.089004
-25.0,50,293.303918
-25.0,50,293.516344
-25.0,50,293.731049
-25.0,50,293.945175
-25.0,50,294.159642
-25.0,50,294.373013
-25.0,50,294.586148
-25.0,50,294.800109
-25.0,50,295.01366
-25.0,50,295.227984
-25.0,50,295.440787
-25.0,50,295.654307
-25.0,50,295.868652
-25.0,50,296.083348
-25.0,50,296.296431
-25.0,50,296.510343
-25.0,50,296.724721
-25.0,50,296.937942
-25.0,50,297.150907
-25.0,50,297.364575
-25.0,50,297.577054
-25.0,50,297.79067
-25.0,50,298.004372
-25.0,50,298.217191
-25.0,50,298.430839
-25.0,50,298.643805
-25.0,50,298.856985
-25.0,50,299.070593
-25.0,50,299.284261
-25.0,50,299.497864
-25.0,50,299.712389
-25.0,50,299.926312
-25.0,50,300.140906
-25.0,50,300.356015
-25.0,50,300.570545
-25.0,50,300.784003
-25.0,50,300.998066
-25.0,50,301.212628
-25.0,50,301.425941
3920.01,50,301.817603
3449.68,50,302.157545
4717.13,50,302.606559
2828.875,50,302.94034
6408.525,50,303.391076
3720.42,50,303.730324
3200.955,50,304.129003
4364.215,50,304.480129
2983.415,50,304.818769
4331.55,50,305.184304
2108.72,50,305.568866
2827.33,50,305.943263
3168.0425,50,306.272193
3585.645,50,306.595984
4190.7,50,306.951026
2402.955,50,307.263014
4847.66,50,307.662404
2803.005,50,308.02083
27.9,50,308.267407
2955.575,50,308.622348
-25.0,50,308.837443
-25.0,50,309.050091
-25.0,50,309.262758
-25.0,50,309.475038
-25.0,50,309.687705
-25.0,50,309.901316
-25.0,50,310.11442
-25.0,50,310.327942
-25.0,50,310.540234
-25.0,50,310.753179
-25.0,50,310.966635
-25.0,50,311.179995
-25.0,50,311.392648
-25.0,50,311.605571
-25.0,50,311.818426
-25.0,50,312.031718
-25.0,50,312.245626
-25.0,50,312.458779
-25.0,50,312.671563
-25.0,50,312.884166
-25.0,50,313.098052
-25.0,50,313.31116
-25.0,50,313.524212
-25.0,50,313.737154
-25.0,50,313.950071
-25.0,50,314.163126
-25.0,50,314.376758
-25.0,50,314.590398
-25.0,50,314.803468
-25.0,50,315.016323
-25.0,50,315.228981
-25.0,50,315.442776
-25.0,50,315.657187
-25.0,50,315.870395
-25.0,50,316.083524
-25.0,50,316.296583
-25.0,50,316.510296
-25.0,50,316.723736
-25.0,50,316.93714
-25.0,50,317.150898
-25.0,50,317.365119
-25.0,50,317.579048
-25.0,50,317.792537
-25.0,50,318.005541
-25.0,50,318.219924
-25.0,50,318.4331
-25.0,50,318.646149
-25.0,50,318.859417
-25.0,50,319.073023
-25.0,50,319.285926
3711.785,50,319.653182
6000.335,50,320.115017
3141.8,50,320.559728
5498.42,50,320.942538
1635.7275,50,321.235533
448.3,50,321.596999
4622.93,50,321.951268
2530.7525,50,323.298273
4131.98,50,323.647395
4821.72,50,324.034745
3897.48,50,324.384156
437.4,50,324.681384
