#{"t_start": 1676263684.390886, "env_id": "gym_cell/cg-v0"}
r,l,t
161.50375,20,1222.022032
78,20,1222.358546
30,20,1230.702555
244.1125,20,1231.006915
146.841562,20,1231.31017
281.063125,20,1231.634362
245.8875,20,1231.935381
352.90625,20,1232.276102
278.29875,20,1232.556563
258.02875,20,1232.877301
68,20,1233.171228
48,20,1233.460296
48,20,1233.765376
74,20,1242.008824
54,20,1242.312032
54,20,1242.587381
268.255,20,1242.901161
313.894375,20,1243.230966
196.621875,20,1243.544625
237.30375,20,1243.841932
273.140937,20,1244.182665
251.88625,20,1244.480714
146.255312,20,1244.782389
127.098437,20,1245.070784
224.330625,20,1253.166396
270.67125,20,1253.488295
72,20,1253.813625
74,20,1254.120248
154.809062,20,1254.411124
214.461875,20,1254.757885
30,20,1255.053257
72,20,1255.383882
40,20,1255.675186
243.875625,20,1255.996389
310.175,20,1256.354013
90,20,1266.257145
70,20,1266.554568
238.14375,20,1266.903189
84,20,1267.186705
255.390625,20,1267.530978
74,20,1267.827069
276.4225,20,1268.144436
84,20,1268.472666
90,20,1268.76984
44,20,1269.063669
229.678125,20,1269.391451
78,20,1277.503415
80,20,1277.786284
247.415625,20,1278.102815
38,20,1278.405807
74,20,1278.688746
30,20,1278.984415
68,20,1279.300265
84,20,1279.600096
90,20,1279.905059
240.77625,20,1280.207761
260.731875,20,1280.52053
72,20,1288.985336
257.61125,20,1289.298153
243.090625,20,1289.615843
74,20,1289.902372
54,20,1290.20726
68,20,1290.575016
50,20,1290.855551
257.6875,20,1291.180267
64,20,1291.455684
78,20,1291.792673
78,20,1292.098644
72,20,1300.317443
269.760937,20,1300.63786
268.880625,20,1300.95627
62,20,1301.267982
84,20,1301.55893
-6,20,1301.831851
60,20,1302.111661
311.77375,20,1302.458467
264.832187,20,1302.772352
78,20,1303.075083
84,20,1303.377075
347.008437,20,1313.429241
24,20,1313.711012
257.12875,20,1314.017365
263.17625,20,1314.364072
256.103437,20,1314.695358
248.8425,20,1315.008234
72,20,1315.331753
247.035625,20,1315.627597
143.650312,20,1315.935524
66,20,1316.222558
34,20,1316.506827
241.755937,20,1324.896734
336.0725,20,1325.268482
74,20,1325.55887
90,20,1325.865594
293.2925,20,1326.240869
66,20,1326.587531
316.988125,20,1326.973098
66,20,1327.281518
46,20,1327.597327
254.140937,20,1327.905909
84,20,1328.204411
56,20,1336.595363
332.915937,20,1336.943522
303.601562,20,1337.254923
295.67875,20,1337.589882
222.07625,20,1337.914448
246.330625,20,1338.220699
72,20,1338.548095
80,20,1338.858261
52,20,1339.20598
80,20,1339.503629
335.787812,20,1339.871183
72,20,1348.368325
78,20,1348.708885
48,20,1349.025356
243.4975,20,1349.342647
72,20,1349.646162
253.27125,20,1349.982972
282.564375,20,1350.308657
46,20,1350.627817
90,20,1350.915415
68,20,1351.257016
78,20,1351.56034
252.8025,20,1361.642767
84,20,1361.964891
233.565,20,1362.266241
78,20,1362.575082
72,20,1362.900062
281.273125,20,1363.226918
234.59125,20,1363.563653
276.458125,20,1363.902741
327.013125,20,1364.2376
157.760312,20,1364.568843
72,20,1364.916197
272.54375,20,1373.236389
245.8075,20,1373.526133
84,20,1373.82539
84,20,1374.151072
325.125,20,1374.473221
250.378125,20,1374.796097
147.705,20,1375.131681
241.8025,20,1375.444569
270.399375,20,1375.777972
78,20,1376.078786
157.049375,20,1376.401728
54,20,1384.980072
74,20,1385.309905
148.23375,20,1385.627823
72,20,1385.93655
237.933125,20,1386.252302
242.812812,20,1386.6071
68,20,1386.947716
248.907812,20,1387.277383
90,20,1387.552551
78,20,1387.86692
84,20,1388.191259
54,20,1396.609429
249.0975,20,1396.905683
255.73625,20,1397.221242
275.056875,20,1397.530851
235.128125,20,1397.878047
78,20,1398.175184
90,20,1398.465728
224.9875,20,1398.787281
255.725,20,1399.14348
74,20,1399.467456
278.2175,20,1399.781547
68,20,1409.879965
84,20,1410.211818
241.515312,20,1410.535913
222.44875,20,1410.872439
68,20,1411.1562
78,20,1411.505758
48,20,1411.837177
231.34125,20,1412.153962
162.29125,20,1412.494834
217.593125,20,1412.810365
241.254375,20,1413.14327
74,20,1421.588904
78,20,1421.893559
256.925937,20,1422.233925
64,20,1422.539251
58,20,1422.850253
230.303125,20,1423.164417
54,20,1423.483289
78,20,1423.803586
48,20,1424.104074
138.690625,20,1424.413254
240.456875,20,1424.731139
221.52375,20,1433.157012
262.7175,20,1433.498858
78,20,1433.861409
78,20,1434.17848
255.176875,20,1434.533757
62,20,1434.83752
74,20,1435.187935
78,20,1435.498129
