#{"t_start": 1677041101.8486943, "env_id": "gym_cell/cg-v0"}
r,l,t
74,20,372.258195
78,20,372.553269
268.7305,20,372.844456
262.8355,20,373.163287
228.55725,20,373.433132
54,20,373.730231
62,20,374.027289
245.7365,20,374.307856
72,20,374.597946
230.633,20,374.900492
80,20,375.206281
68,20,376.570951
372.8155,20,376.905169
294.86925,20,377.242331
300.2145,20,377.525844
293.089,20,377.834537
60,20,378.110476
64,20,378.40291
394.4575,20,378.738911
242.2855,20,379.0422
290.5555,20,379.30725
299.9975,20,379.629133
291.4195,20,379.926187
74,20,380.229397
272.258,20,380.509028
80,20,380.797299
310.524,20,381.093111
72,20,381.403035
256.2725,20,381.709406
78,20,382.011414
54,20,382.296132
68,20,382.587984
247.46,20,382.883417
253.00225,20,383.199424
294.9055,20,383.482331
364.645,20,383.799125
58,20,384.098614
48,20,384.361063
330.209,20,384.675197
64,20,384.963191
247.229,20,385.252713
261.7515,20,385.528477
245.3275,20,385.823546
250.47125,20,386.132853
74,20,386.422906
285.24475,20,386.71302
240.8835,20,387.021419
270.064,20,387.314003
78,20,387.627155
304.943,20,387.93947
327.2885,20,388.23194
68,20,388.497494
62,20,388.776973
277.95325,20,389.090115
84,20,389.360156
62,20,389.652931
314.246,20,389.962605
58,20,390.231887
74,20,390.550524
64,20,390.840634
227.328,20,391.129064
62,20,391.443303
58,20,391.754292
80,20,392.058451
320.0575,20,392.390573
267.718,20,392.688179
318.621,20,392.980981
238.551,20,393.271963
325.054,20,393.586845
58,20,393.857631
274.69175,20,394.14583
310.709,20,394.453321
295.7815,20,394.753868
282.263,20,395.080735
308.622,20,395.407344
233.0835,20,395.689277
